image_file,group_key,code,ranking_score,ranking_method
data/raw/images/КБ-2014-Р1-1489_orig.jpg,КБ-2014-Р1-1489,КБ-2014-Р1-1489,0.717930793762207,least_confidence
data/raw/images/КБ-2014-Р2-0780_orig.jpg,КБ-2014-Р2-0780,КБ-2014-Р2-0780,0.6629480123519897,least_confidence
data/raw/images/ВО-1л58-2017-0059_orig.jpg,ВО-1л58-2017-0059,ВО-1л58-2017-0059,0.6613218188285828,least_confidence
data/raw/images/Нц-45-0863_orig.jpg,Нц-45-0863,Нц-45-0863,0.6364813446998596,least_confidence
data/raw/images/Нейш3А-2018-0740_orig.jpg,Нейш3А-2018-0740,Нейш3А-2018-0740,0.6313905119895935,least_confidence
data/raw/images/КБ-2014-Р2-0773_orig.jpg,КБ-2014-Р2-0773,КБ-2014-Р2-0773,0.578363299369812,least_confidence
data/raw/images/БП11-Р01-Г01-1197_orig.jpg,БП11-Р01-Г01-1197,БП11-Р01-Г01-1197,0.5647565126419067,least_confidence
data/raw/images/Нейш3А-2018-4068_orig.jpg,Нейш3А-2018-4068,Нейш3А-2018-4068,0.5611029863357544,least_confidence
data/raw/images/Кроп-2013-392_orig.jpg,Кроп-2013-392,Кроп-2013-392,0.5348312258720398,least_confidence
data/raw/images/БП12-Г01-6940_orig.jpg,БП12-Г01-6940,БП12-Г01-6940,0.5182474851608276,least_confidence
data/raw/images/Нейш3А-2018-0210_orig.jpg,Нейш3А-2018-0210,Нейш3А-2018-0210,0.5169572830200195,least_confidence
data/raw/images/Кроп-2013-248_orig.jpg,Кроп-2013-248,Кроп-2013-248,0.5078877210617065,least_confidence
data/raw/images/Нейш3А-2018-2841_orig.jpg,Нейш3А-2018-2841,Нейш3А-2018-2841,0.5032963156700134,least_confidence
data/raw/images/БП12-Г01-0783_orig.jpg,БП12-Г01-0783,БП12-Г01-0783,0.5005984902381897,least_confidence
data/raw/images/КБ-2014-Р2-0712_orig.jpg,КБ-2014-Р2-0712,КБ-2014-Р2-0712,0.4939894676208496,least_confidence
data/raw/images/КБ-2014-Р3-0114_orig.jpg,КБ-2014-Р3-0114,КБ-2014-Р3-0114,0.4929270148277282,least_confidence
data/raw/images/Нц-102-1519_orig.jpg,Нц-102-1519,Нц-102-1519,0.486375093460083,least_confidence
data/raw/images/БП12-Г01-6538_orig.jpg,БП12-Г01-6538,БП12-Г01-6538,0.4842924475669861,least_confidence
data/raw/images/КБ-2014-Р1-0718_orig.jpg,КБ-2014-Р1-0718,КБ-2014-Р1-0718,0.4798406958580017,least_confidence
data/raw/images/Нейш3А-2018-2142_orig.jpg,Нейш3А-2018-2142,Нейш3А-2018-2142,0.4776490330696106,least_confidence
data/raw/images/Нейш3А-2018-0259_orig.jpg,Нейш3А-2018-0259,Нейш3А-2018-0259,0.4760592579841614,least_confidence
data/raw/images/М102-2012-1-0691_orig.jpg,М102-2012-1-0691,М102-2012-1-0691,0.4734182357788086,least_confidence
data/raw/images/М102-2012-2-1360_orig.jpg,М102-2012-2-1360,М102-2012-2-1360,0.4725228548049927,least_confidence
data/raw/images/КБ-2014-Р1-0547_orig.jpg,КБ-2014-Р1-0547,КБ-2014-Р1-0547,0.4659739732742309,least_confidence
data/raw/images/Нц-45-0370_orig.jpg,Нц-45-0370,Нц-45-0370,0.4646602272987366,least_confidence
data/raw/images/БП12-Г01-7262_orig.jpg,БП12-Г01-7262,БП12-Г01-7262,0.464097261428833,least_confidence
data/raw/images/Нц-33-0075_orig.jpg,Нц-33-0075,Нц-33-0075,0.4639710187911987,least_confidence
data/raw/images/М102-2012-2-1319_orig.jpg,М102-2012-2-1319,М102-2012-2-1319,0.4617303013801574,least_confidence
data/raw/images/Нц-33-5749_orig.jpg,Нц-33-5749,Нц-33-5749,0.4613420367240906,least_confidence
data/raw/images/ЛАО-2012-М102-Ш5-203_orig.jpg,ЛАО-2012-М102-Ш5-203,ЛАО-2012-М102-Ш5-203,0.4490967392921448,least_confidence
