image_file,group_key,pred_type,top1_prob_type,max_prob_type,entropy_type,margin_type,pred_part,top1_prob_part,max_prob_part,entropy_part,margin_part,pred_integrity,top1_prob_integrity,max_prob_integrity,entropy_integrity,margin_integrity,pred_material,top1_prob_material,max_prob_material,entropy_material,margin_material,mean_max_prob,mean_entropy,mean_margin
data/raw/images/М102-2012-1-0494_orig.jpg,М102-2012-1-0494,изразец,0.9772960543632507,0.022703945636749268,0.13106244802474976,0.9654379487037659,донце,0.34678930044174194,0.6532106995582581,1.45516037940979,0.024120628833770752,фрагмент,0.9950553178787231,0.0049446821212768555,0.03118579089641571,0.9901106953620911,керамика,0.9713919758796692,0.02860802412033081,0.1485442966222763,0.9487097263336182,0.17736683785915375,0.44148822873830795,0.7320947498083115
data/raw/images/М102-2012-1-0585_orig.jpg,М102-2012-1-0585,тарелка,0.9746404886245728,0.025359511375427246,0.15160627663135529,0.9641445279121399,донце,0.9882749319076538,0.011725068092346191,0.07464347779750824,0.9801257848739624,фрагмент,0.9982345104217529,0.0017654895782470703,0.012956108897924423,0.9964689612388611,фаянс,0.6072537899017334,0.3927462100982666,0.9321001172065735,0.3298886716365814,0.10789906978607178,0.29282649513334036,0.8176569864153862
data/raw/images/М102-2012-1-0691_orig.jpg,М102-2012-1-0691,миска,0.6371818780899048,0.3628181219100952,0.8702866435050964,0.33557185530662537,венчик,0.8103684782981873,0.18963152170181274,0.5130649209022522,0.6261894702911377,фрагмент,0.9999257326126099,7.426738739013672e-05,0.0007806742214597762,0.999851405620575,фаянс,0.5265817642211914,0.4734182357788086,0.727982223033905,0.059181660413742065,0.2564855366945267,0.5280286154156784,0.50519859790802
data/raw/images/М102-2012-1-0851_orig.jpg,М102-2012-1-0851,тарелка,0.998824417591095,0.0011755824089050293,0.009902996011078358,0.9979280233383179,профиль,0.861328661441803,0.13867133855819702,0.4247939884662628,0.726887583732605,фрагмент,0.9999812841415405,1.8715858459472656e-05,0.0002219083980889991,0.9999626278877258,фаянс,0.9857263565063477,0.014273643493652344,0.08643321692943573,0.9769183397293091,0.03853482007980347,0.13033802745121648,0.9254241436719894
data/raw/images/М102-2012-1-0942_orig.jpg,М102-2012-1-0942,миска,0.95024174451828,0.04975825548171997,0.21681800484657288,0.9055320620536804,профиль,0.8581029176712036,0.1418970823287964,0.4597752094268799,0.7311737537384033,фрагмент,0.9998407363891602,0.00015926361083984375,0.0015514898113906384,0.9996815323829651,керамика,0.9702558517456055,0.02974414825439453,0.13796934485435486,0.9412466287612915,0.05538968741893768,0.20402851223479956,0.8944084942340851
data/raw/images/М102-2012-1-1008_orig.jpg,М102-2012-1-1008,изразец,0.9987738728523254,0.0012261271476745605,0.010365726426243782,0.9979565739631653,профиль,0.35928088426589966,0.6407191157341003,1.2277812957763672,0.03229188919067383,фрагмент,0.9992052912712097,0.0007947087287902832,0.0064669083803892136,0.9984105229377747,керамика,0.9998965263366699,0.00010347366333007812,0.0011257217265665531,0.9998177886009216,0.16071085631847382,0.3114349130773917,0.7571191936731339
data/raw/images/М102-2012-2-0538_orig.jpg,М102-2012-2-0538,тарелка,0.8878171443939209,0.1121828556060791,0.36642545461654663,0.7785325646400452,венчик,0.5048978924751282,0.4951021075248718,1.059680461883545,0.17924731969833374,фрагмент,0.9994322657585144,0.0005677342414855957,0.0048102643340826035,0.9988645911216736,фарфор,0.8372079133987427,0.16279208660125732,0.49203574657440186,0.6845391988754272,0.19266119599342346,0.480737981852144,0.6602959185838699
data/raw/images/М102-2012-2-1068_orig.jpg,М102-2012-2-1068,тарелка,0.54481440782547,0.45518559217453003,0.700046718120575,0.09099912643432617,донце,0.9139567017555237,0.08604329824447632,0.3816527724266052,0.8555313348770142,фрагмент,0.9794334173202515,0.020566582679748535,0.10023606568574905,0.9588668346405029,керамика,0.6241368055343628,0.3758631944656372,0.776563286781311,0.2766058146953583,0.23441466689109802,0.48962471075356007,0.5455007776618004
data/raw/images/М102-2012-2-1123_orig.jpg,М102-2012-2-1123,блюдце,0.6272795796394348,0.3727204203605652,0.6979092359542847,0.2616325318813324,профиль,0.8388128280639648,0.16118717193603516,0.48676562309265137,0.6879090070724487,фрагмент,0.9995623230934143,0.00043767690658569336,0.003822282887995243,0.9991247057914734,фарфор,0.8304471373558044,0.16955286264419556,0.47142302989959717,0.6635996699333191,0.1759745329618454,0.4149800429586321,0.6530664786696434
data/raw/images/М102-2012-2-1166_orig.jpg,М102-2012-2-1166,тарелка,0.7836458683013916,0.2163541316986084,0.545015811920166,0.5711109638214111,профиль,0.5291168093681335,0.47088319063186646,0.7108209729194641,0.06086406111717224,фрагмент,0.9992344379425049,0.0007655620574951172,0.0062578958459198475,0.9984689354896545,фарфор,0.7470760345458984,0.25292396545410156,0.6457542777061462,0.5159667730331421,0.23523171246051788,0.47696223959792405,0.536602683365345
data/raw/images/М102-2012-2-1267_orig.jpg,М102-2012-2-1267,тарелка,0.9566629528999329,0.04333704710006714,0.21192342042922974,0.9261887669563293,профиль,0.4857714772224426,0.5142285227775574,1.069652795791626,0.19747179746627808,фрагмент,0.9981042146682739,0.0018957853317260742,0.013776582665741444,0.9962084889411926,фаянс,0.9309253096580505,0.06907469034194946,0.29838261008262634,0.8854766488075256,0.157134011387825,0.3984338522423059,0.7513364255428314
data/raw/images/М102-2012-2-1319_orig.jpg,М102-2012-2-1319,тарелка,0.9568602442741394,0.043139755725860596,0.1977957785129547,0.919748067855835,венчик,0.7129778861999512,0.28702211380004883,0.7076719999313354,0.46106627583503723,фрагмент,0.99997878074646,2.1219253540039062e-05,0.0002496304514352232,0.9999575614929199,фаянс,0.5382696986198425,0.46173030138015747,0.7446606159210205,0.08760565519332886,0.19797834753990173,0.4125945062041865,0.6170943900942802
data/raw/images/М102-2012-2-1327_orig.jpg,М102-2012-2-1327,изразец,0.8463994264602661,0.1536005735397339,0.46283507347106934,0.6994647979736328,донце,0.8667426109313965,0.13325738906860352,0.5442018508911133,0.793373703956604,фрагмент,0.9993497729301453,0.0006502270698547363,0.005421564448624849,0.9986995458602905,керамика,0.9315957427024841,0.06840425729751587,0.2679063677787781,0.8672904372215271,0.088978111743927,0.3200912141473964,0.8397071212530136
data/raw/images/М102-2012-2-1359_orig.jpg,М102-2012-2-1359,тарелка,0.6666016578674316,0.33339834213256836,0.7780946493148804,0.37297093868255615,венчик,0.9666924476623535,0.033307552337646484,0.16514483094215393,0.9405537843704224,фрагмент,0.9988518953323364,0.0011481046676635742,0.008919933810830116,0.9977037310600281,фаянс,0.7755241990089417,0.22447580099105835,0.5869776606559753,0.5623389482498169,0.1480824500322342,0.38478426868095994,0.7183918505907059
data/raw/images/М102-2012-2-1360_orig.jpg,М102-2012-2-1360,тарелка,0.9840584397315979,0.0159415602684021,0.0952831581234932,0.9753920435905457,профиль,0.9780390858650208,0.021960914134979248,0.1155410036444664,0.9589042663574219,фрагмент,0.9999392032623291,6.079673767089844e-05,0.0006505100172944367,0.999878466129303,фаянс,0.5274771451950073,0.4725228548049927,0.8182477951049805,0.08384793996810913,0.12762153148651123,0.2574306167225586,0.7545056790113449
data/raw/images/М102-2012-2-1361_orig.jpg,М102-2012-2-1361,блюдце,0.638397216796875,0.361602783203125,1.0521901845932007,0.4114300608634949,профиль,0.9795896410942078,0.020410358905792236,0.11321616172790527,0.9632098078727722,фрагмент,0.9905523061752319,0.009447693824768066,0.05344780907034874,0.9811046719551086,фарфор,0.9460529685020447,0.05394703149795532,0.23372870683670044,0.8988257646560669,0.11135196685791016,0.3631457155570388,0.8136425763368607
data/raw/images/Мич11-ш01-005_orig.jpg,Мич11-ш01-005,изразец,0.9773181676864624,0.022681832313537598,0.11140623688697815,0.9551718831062317,донце,0.7780459523200989,0.22195404767990112,0.7367004752159119,0.620447039604187,фрагмент,0.9945321083068848,0.005467891693115234,0.033934179693460464,0.9890642762184143,керамика,0.9801138043403625,0.01988619565963745,0.10497626662254333,0.9619458913803101,0.06749749183654785,0.24675428960472345,0.8816572725772858
data/raw/images/Мич11-ш02-053_orig.jpg,Мич11-ш02-053,изразец,0.999572217464447,0.0004277825355529785,0.004054213874042034,0.9992327690124512,донце,0.6433233022689819,0.35667669773101807,0.9131671190261841,0.35907360911369324,фрагмент,0.9938879609107971,0.006112039089202881,0.03724941238760948,0.9877759218215942,керамика,0.9993429780006409,0.0006570219993591309,0.006065492518246174,0.9988808631896973,0.09096838533878326,0.24013405945152044,0.836240790784359
data/raw/images/Мич11-ш04-155_orig.jpg,Мич11-ш04-155,изразец,0.9634277820587158,0.03657221794128418,0.19551792740821838,0.945816159248352,венчик,0.644944429397583,0.355055570602417,0.9446290731430054,0.3858415186405182,фрагмент,0.9993658661842346,0.0006341338157653809,0.005303321406245232,0.9987317323684692,керамика,0.9998582601547241,0.0001417398452758789,0.0015382363926619291,0.9997681975364685,0.09810091555118561,0.28674713958753273,0.832539401948452
data/raw/images/БП11-Р01-Г01-1247_orig.jpg,БП11-Р01-Г01-1247,тарелка,0.9809058904647827,0.019094109535217285,0.11394970864057541,0.9703959822654724,донце,0.5430654883384705,0.45693451166152954,0.970231294631958,0.18704664707183838,фрагмент,0.9999651908874512,3.4809112548828125e-05,0.0003926132631022483,0.9999303221702576,фаянс,0.7821751832962036,0.2178248167037964,0.5792041420936584,0.5772689580917358,0.173472061753273,0.41594443965732353,0.683660477399826
data/raw/images/БП11-Р01-тех-0468_orig.jpg,БП11-Р01-тех-0468,тарелка,0.782287061214447,0.21771293878555298,0.7335119843482971,0.6452023983001709,профиль,0.4906083643436432,0.5093916654586792,0.8407732248306274,0.013443052768707275,фрагмент,0.9999780654907227,2.193450927734375e-05,0.0002568864729255438,0.9999561905860901,керамика,0.9935922026634216,0.006407797336578369,0.04048409312963486,0.9875761270523071,0.18338358402252197,0.40375654719537124,0.6615444421768188
data/raw/images/БП11-Р01-Г01-1137_orig.jpg,БП11-Р01-Г01-1137,изразец,0.970870316028595,0.02912968397140503,0.15333706140518188,0.9487498998641968,профиль,0.7697804570198059,0.2302195429801941,0.7064154148101807,0.5913578867912292,фрагмент,0.9997408986091614,0.00025910139083862305,0.0023987882304936647,0.9994817972183228,керамика,0.9984265565872192,0.0015734434127807617,0.013412633910775185,0.9975349307060242,0.06529544293880463,0.21889097458915785,0.8842811286449432
data/raw/images/БП11-Р01-Г01-1065_orig.jpg,БП11-Р01-Г01-1065,тарелка,0.9040111899375916,0.09598881006240845,0.4459154009819031,0.8613314628601074,донце,0.7255837321281433,0.2744162678718567,0.7672181129455566,0.495278000831604,фрагмент,0.9992161989212036,0.0007838010787963867,0.006388675421476364,0.9984323978424072,фаянс,0.9730890989303589,0.026910901069641113,0.15390926599502563,0.9617564082145691,0.09952494502067566,0.34335786383599043,0.8291995674371719
data/raw/images/БП11-Р01-Г01-1251_orig.jpg,БП11-Р01-Г01-1251,тарелка,0.8768949508666992,0.12310504913330078,0.37632355093955994,0.7541936635971069,донце,0.6224463582038879,0.37755364179611206,0.6809239387512207,0.24753719568252563,фрагмент,0.9999264478683472,7.355213165283203e-05,0.0007737681735306978,0.9998528957366943,фарфор,0.5996366739273071,0.40036332607269287,0.6806365251541138,0.20019078254699707,0.22527389228343964,0.4346644457546063,0.550443634390831
data/raw/images/БП11-Р01-Г03-3339_orig.jpg,БП11-Р01-Г03-3339,изразец,0.9996745586395264,0.0003254413604736328,0.0032500308007001877,0.9995045065879822,профиль,0.39496496319770813,0.6050350666046143,1.1839640140533447,0.05463767051696777,фрагмент,0.9977381229400635,0.0022618770599365234,0.016037452965974808,0.9954763054847717,керамика,0.9997076392173767,0.000292360782623291,0.002825699979439378,0.999457836151123,0.15197868645191193,0.3015192994498648,0.7622690796852112
data/raw/images/БП11-Р01-Г01-0944_orig.jpg,БП11-Р01-Г01-0944,тарелка,0.9925757646560669,0.0074242353439331055,0.05126112699508667,0.9877528548240662,венчик,0.6988829970359802,0.3011170029640198,0.7766628265380859,0.46432751417160034,фрагмент,0.9997170567512512,0.0002829432487487793,0.00259414897300303,0.9994341731071472,фаянс,0.679669201374054,0.32033079862594604,0.8105283379554749,0.42530205845832825,0.15728874504566193,0.4102616101154126,0.7192041501402855
data/raw/images/БП11-Р01-Г01-1315_orig.jpg,БП11-Р01-Г01-1315,тарелка,0.9886492490768433,0.011350750923156738,0.07555387169122696,0.9826540350914001,донце,0.6692914962768555,0.33070850372314453,0.8496659994125366,0.4411635994911194,фрагмент,0.9999474287033081,5.257129669189453e-05,0.0005709159886464477,0.9998947978019714,керамика,0.6837703585624695,0.3162296414375305,0.6868434548377991,0.3823363482952118,0.16458536684513092,0.4031585604825523,0.7015121951699257
data/raw/images/БП11-Р01-Г01-1397_orig.jpg,БП11-Р01-Г01-1397,тарелка,0.960948646068573,0.039051353931427,0.2150348424911499,0.9456356763839722,профиль,0.9077857732772827,0.09221422672271729,0.3429030179977417,0.8260315656661987,фрагмент,0.9999663829803467,3.361701965332031e-05,0.0003793565556406975,0.9999328255653381,фаянс,0.5663543343544006,0.43364566564559937,0.8499884009361267,0.18407180905342102,0.14123621582984924,0.35207640449516475,0.7389179691672325
data/raw/images/БП11-Р01-тех-0421_orig.jpg,БП11-Р01-тех-0421,тарелка,0.8231930732727051,0.17680692672729492,0.5711069703102112,0.6746026873588562,венчик,0.5290421843528748,0.47095781564712524,0.7930904030799866,0.07789823412895203,фрагмент,0.9999334812164307,6.651878356933594e-05,0.0007062870427034795,0.9998669624328613,керамика,0.970333993434906,0.029666006565093994,0.1617652177810669,0.9520074129104614,0.16937431693077087,0.38166721955349203,0.6760938242077827
data/raw/images/БП11-Р01-Г01-1405_orig.jpg,БП11-Р01-Г01-1405,тарелка,0.99669349193573,0.0033065080642700195,0.02433161437511444,0.993989884853363,донце,0.5028998851776123,0.4971001148223877,0.81900554895401,0.036932677030563354,фрагмент,0.9997634291648865,0.0002365708351135254,0.002211696235463023,0.999526858329773,фарфор,0.5577842593193054,0.4422157406806946,0.6929666996002197,0.1163753867149353,0.23571473360061646,0.3846288897912018,0.5367062017321587
data/raw/images/БП11-Р01-Г01-1192_orig.jpg,БП11-Р01-Г01-1192,изразец,0.9982411861419678,0.0017588138580322266,0.013715713284909725,0.9967013597488403,профиль,0.5227564573287964,0.4772435426712036,1.1088299751281738,0.19059470295906067,фрагмент,0.9978000521659851,0.0021999478340148926,0.01565941609442234,0.995600163936615,керамика,0.9999531507492065,4.684925079345703e-05,0.0005680423346348107,0.9999285936355591,0.12031228840351105,0.2846932867105352,0.7957062050700188
data/raw/images/БП11-Р01-Г01-1197_orig.jpg,БП11-Р01-Г01-1197,крышка,0.3768408000469208,0.6231591701507568,1.3140902519226074,0.05962774157524109,профиль,0.5214101672172546,0.47858983278274536,1.350680947303772,0.35888639092445374,фрагмент,0.9957247972488403,0.004275202751159668,0.02758675441145897,0.9914496541023254,фаянс,0.43524348735809326,0.5647565126419067,1.066894292831421,0.004565119743347168,0.41769517958164215,0.9398130616173148,0.35363222658634186
data/raw/images/БП11-Р01-Г01-1396_orig.jpg,БП11-Р01-Г01-1396,тарелка,0.9964762330055237,0.0035237669944763184,0.02686084248125553,0.9940462708473206,профиль,0.7497137188911438,0.2502862811088562,0.584003210067749,0.5031766891479492,фрагмент,0.9998829364776611,0.00011706352233886719,0.0011771050048992038,0.9997658133506775,фаянс,0.7412384748458862,0.25876152515411377,0.6286886930465698,0.4951169788837433,0.1281721591949463,0.3101824626501184,0.7480264380574226
data/raw/images/БП11-Р01-Г01-1248_orig.jpg,БП11-Р01-Г01-1248,тарелка,0.9871196746826172,0.012880325317382812,0.0833481177687645,0.9793053865432739,донце,0.6000232696533203,0.3999767303466797,0.8129525184631348,0.23385238647460938,фрагмент,0.9998515844345093,0.00014841556549072266,0.0014569084160029888,0.9997031688690186,фаянс,0.8983019590377808,0.10169804096221924,0.4132359027862549,0.8312174081802368,0.12867587804794312,0.3277483618585393,0.7610195875167847
data/raw/images/БП11-Р01-Г03-6484_orig.jpg,БП11-Р01-Г03-6484,тарелка,0.7399652600288391,0.2600347399711609,0.6335559487342834,0.4947647452354431,профиль,0.7093956470489502,0.2906043529510498,0.6330400705337524,0.42368990182876587,фрагмент,0.9999727010726929,2.7298927307128906e-05,0.00031457492150366306,0.999945342540741,фарфор,0.9528744220733643,0.04712557792663574,0.20152056217193604,0.9084280729293823,0.1494479924440384,0.3671077890903689,0.7067070156335831
data/raw/images/БП11-Р01-тех-0394_orig.jpg,БП11-Р01-тех-0394,изразец,0.527194082736969,0.472805917263031,0.9631003737449646,0.1557193398475647,венчик,0.7468729615211487,0.2531270384788513,0.6132323741912842,0.5026591420173645,фрагмент,0.9998921155929565,0.00010788440704345703,0.0010932480217888951,0.9997842311859131,керамика,0.9942952990531921,0.005704700946807861,0.03596031293272972,0.9887349605560303,0.1829363852739334,0.40334657722269185,0.6617244184017181
data/raw/images/Кроп-2013-159_orig.jpg,Кроп-2013-159,блюдце,0.9461033344268799,0.05389666557312012,0.22484540939331055,0.8961725234985352,профиль,0.737329363822937,0.262670636177063,0.584491491317749,0.47579917311668396,фрагмент,0.9965243935585022,0.0034756064414978027,0.023148376494646072,0.9930487871170044,фарфор,0.9942929744720459,0.0057070255279541016,0.03750332444906235,0.9891597628593445,0.08143748342990875,0.217497150413692,0.838545061647892
data/raw/images/Кроп-2013-163_orig.jpg,Кроп-2013-163,крышка,0.9664160013198853,0.033583998680114746,0.17795498669147491,0.9478694796562195,ручка,0.5644978284835815,0.43550217151641846,1.1838815212249756,0.34663909673690796,целый,0.9539380669593811,0.046061933040618896,0.18675243854522705,0.9078760743141174,стекло,0.6498604416847229,0.3501395583152771,0.9758577346801758,0.42420274019241333,0.2163219153881073,0.6311116702854633,0.6566468477249146
data/raw/images/Кроп-2013-204_orig.jpg,Кроп-2013-204,миска,0.990614652633667,0.009385347366333008,0.05743636563420296,0.9822625517845154,венчик,0.639744758605957,0.36025524139404297,0.6772806644439697,0.28313949704170227,фрагмент,0.9998959302902222,0.00010406970977783203,0.0010587184224277735,0.9997918009757996,керамика,0.7316203117370605,0.26837968826293945,0.6600843667984009,0.4810488224029541,0.15953108668327332,0.34896502882475033,0.6865606680512428
data/raw/images/Кроп-2013-243_orig.jpg,Кроп-2013-243,тарелка,0.9967807531356812,0.0032192468643188477,0.024935131892561913,0.9946572184562683,профиль,0.961280882358551,0.038719117641448975,0.17196056246757507,0.9243500232696533,фрагмент,0.9999740123748779,2.5987625122070312e-05,0.0003005975449923426,0.9999480247497559,фаянс,0.9420653581619263,0.05793464183807373,0.23409482836723328,0.8870518207550049,0.024974748492240906,0.10782278006809065,0.9515017718076706
